,id,dominant_driver,area_ha,year
899,14,1,69335.51063,2018
900,14,1,68782.92632,2019
901,14,1,72789.04735000001,2020
902,14,1,95323.69173,2021
903,14,2,18527.57554,2001
904,14,2,18064.29454,2002
905,14,2,10717.94385,2003
906,14,2,15025.864379999997,2004
907,14,2,41108.683419999994,2005
908,14,2,10359.701200000001,2006
909,14,2,10095.345530000002,2007
910,14,2,15310.51449,2008
911,14,2,10723.661509999998,2009
912,14,2,10260.848859999996,2010
913,14,2,9279.12129,2011
914,14,2,18979.110850000005,2012
915,14,2,13196.684379999999,2013
916,14,2,17124.37219,2014
917,14,2,12845.18896,2015
918,14,2,26801.7363,2016
919,14,2,26480.80648,2017
920,14,2,23760.492890000005,2018
921,14,2,23518.136479999997,2019
922,14,2,25390.561519999996,2020
923,14,2,33394.02461,2021
924,14,4,121.11111000000001,2001
925,14,4,9.60719,2002
926,14,4,27.08168,2003
927,14,4,22.84544,2004
928,14,4,109.15886,2005
929,14,4,19.59262,2006
930,14,4,28.0651,2007
931,14,4,13.23825,2008
932,14,4,8.92637,2009
933,14,4,43.49712,2010
934,14,4,42.81629,2011
935,14,4,39.71476,2012
936,14,4,87.82636,2013
937,14,4,38.12617,2014
938,14,4,21.3325,2015
939,14,4,74.28551999999999,2016
940,14,4,95.31543,2017
941,14,4,36.15934,2018
942,14,4,9.4559,2019
943,14,4,10.21237,2020
944,14,4,17.24755,2021
945,15,1,50746.97965999999,2001
946,15,1,52369.48153999999,2002
947,15,1,27808.863960000002,2003
948,15,1,53260.09200999999,2004
949,15,1,131759.54737,2005
950,15,1,31193.712120000004,2006
951,15,1,26154.211049999998,2007
952,15,1,40511.991420000006,2008
953,15,1,26051.76674,2009
954,15,1,33414.64739,2010
955,15,1,30337.628969999998,2011
956,15,1,45840.08646,2012
957,15,1,39369.830069999996,2013
958,15,1,50158.022520000006,2014
959,15,1,40586.2005,2015
960,15,1,70912.85244999999,2016
961,15,1,68876.216,2017
962,15,1,69335.51063,2018
963,15,1,68782.92632,2019
964,15,1,72789.04735000001,2020
965,15,1,95323.69173,2021
966,15,2,18527.57554,2001
967,15,2,18064.29454,2002
968,15,2,10717.94385,2003
969,15,2,15025.864379999997,2004
970,15,2,41108.683419999994,2005
971,15,2,10359.701200000001,2006
972,15,2,10095.345530000002,2007
973,15,2,15310.51449,2008
974,15,2,10723.661509999998,2009
975,15,2,10260.848859999996,2010
976,15,2,9279.12129,2011
977,15,2,18979.110850000005,2012
978,15,2,13196.684379999999,2013
979,15,2,17124.37219,2014
980,15,2,12845.18896,2015
981,15,2,26801.7363,2016
982,15,2,26480.80648,2017
983,15,2,23760.492890000005,2018
984,15,2,23518.136479999997,2019
985,15,2,25390.561519999996,2020
986,15,2,33394.02461,2021
987,15,4,121.11111000000001,2001
988,15,4,9.60719,2002
989,15,4,27.08168,2003
990,15,4,22.84544,2004
991,15,4,109.15886,2005
992,15,4,19.59262,2006
993,15,4,28.0651,2007
994,15,4,13.23825,2008
995,15,4,8.92637,2009
996,15,4,43.49712,2010
997,15,4,42.81629,2011
998,15,4,39.71476,2012
999,15,4,87.82636,2013
1000,15,4,38.12617,2014
1001,15,4,21.3325,2015
1002,15,4,74.28551999999999,2016
1003,15,4,95.31543,2017
1004,15,4,36.15934,2018
1005,15,4,9.4559,2019
1006,15,4,10.21237,2020
1007,15,4,17.24755,2021
1008,16,1,50746.97965999999,2001
1009,16,1,52369.48153999999,2002
1010,16,1,27808.863960000002,2003
1011,16,1,53260.09200999999,2004
1012,16,1,131759.54737,2005
1013,16,1,31193.712120000004,2006
1014,16,1,26154.211049999998,2007
1015,16,1,40511.991420000006,2008
1016,16,1,26051.76674,2009
1017,16,1,33414.64739,2010
1018,16,1,30337.628969999998,2011
1019,16,1,45840.08646,2012
1020,16,1,39369.830069999996,2013
1021,16,1,50158.022520000006,2014
1022,16,1,40586.2005,2015
1023,16,1,70912.85244999999,2016
1024,16,1,68876.216,2017
1025,16,1,69335.51063,2018
1026,16,1,68782.92632,2019
1027,16,1,72789.04735000001,2020
1028,16,1,95323.69173,2021
1029,16,2,18527.57554,2001
1030,16,2,18064.29454,2002
1031,16,2,10717.94385,2003
1032,16,2,15025.864379999997,2004
1033,16,2,41108.683419999994,2005
1034,16,2,10359.701200000001,2006
1035,16,2,10095.345530000002,2007
1036,16,2,15310.51449,2008
1037,16,2,10723.661509999998,2009
1038,16,2,10260.848859999996,2010
1039,16,2,9279.12129,2011
1040,16,2,18979.110850000005,2012
1041,16,2,13196.684379999999,2013
1042,16,2,17124.37219,2014
1043,16,2,12845.18896,2015
1044,16,2,26801.7363,2016
1045,16,2,26480.80648,2017
1046,16,2,23760.492890000005,2018
1047,16,2,23518.136479999997,2019
1048,16,2,25390.561519999996,2020
1049,16,2,33394.02461,2021
1050,16,4,121.11111000000001,2001
1051,16,4,9.60719,2002
1052,16,4,27.08168,2003
1053,16,4,22.84544,2004
1054,16,4,109.15886,2005
1055,16,4,19.59262,2006
1056,16,4,28.0651,2007
1057,16,4,13.23825,2008
1058,16,4,8.92637,2009
1059,16,4,43.49712,2010
1060,16,4,42.81629,2011
1061,16,4,39.71476,2012
1062,16,4,87.82636,2013
1063,16,4,38.12617,2014
1064,16,4,21.3325,2015
1065,16,4,74.28551999999999,2016
1066,16,4,95.31543,2017
1067,16,4,36.15934,2018
1068,16,4,9.4559,2019
1069,16,4,10.21237,2020
1070,16,4,17.24755,2021
1071,17,1,50746.97965999999,2001
1072,17,1,52369.48153999999,2002
1073,17,1,27808.863960000002,2003
1074,17,1,53260.09200999999,2004
1075,17,1,131759.54737,2005
1076,17,1,31193.712120000004,2006
1077,17,1,26154.211049999998,2007
1078,17,1,40511.991420000006,2008
1079,17,1,26051.76674,2009
1080,17,1,33414.64739,2010
1081,17,1,30337.628969999998,2011
1082,17,1,45840.08646,2012
1083,17,1,39369.830069999996,2013
1084,17,1,50158.022520000006,2014
1085,17,1,40586.2005,2015
1086,17,1,70912.85244999999,2016
1087,17,1,68876.216,2017
1088,17,1,69335.51063,2018
1089,17,1,68782.92632,2019
1090,17,1,72789.04735000001,2020
1091,17,1,95323.69173,2021
1092,17,2,18527.57554,2001
1093,17,2,18064.29454,2002
1094,17,2,10717.94385,2003
1095,17,2,15025.864379999997,2004
1096,17,2,41108.683419999994,2005
1097,17,2,10359.701200000001,2006
1098,17,2,10095.345530000002,2007
1099,17,2,15310.51449,2008
1100,17,2,10723.661509999998,2009
1101,17,2,10260.848859999996,2010
1102,17,2,9279.12129,2011
1103,17,2,18979.110850000005,2012
1104,17,2,13196.684379999999,2013
1105,17,2,17124.37219,2014
1106,17,2,12845.18896,2015
1107,17,2,26801.7363,2016
1108,17,2,26480.80648,2017
1109,17,2,23760.492890000005,2018
1110,17,2,23518.136479999997,2019
1111,17,2,25390.561519999996,2020
1112,17,2,33394.02461,2021
1113,17,4,121.11111000000001,2001
1114,17,4,9.60719,2002
1115,17,4,27.08168,2003
1116,17,4,22.84544,2004
1117,17,4,109.15886,2005
1118,17,4,19.59262,2006
1119,17,4,28.0651,2007
1120,17,4,13.23825,2008
1121,17,4,8.92637,2009
1122,17,4,43.49712,2010
1123,17,4,42.81629,2011
1124,17,4,39.71476,2012
1125,17,4,87.82636,2013
1126,17,4,38.12617,2014
1127,17,4,21.3325,2015
1128,17,4,74.28551999999999,2016
1129,17,4,95.31543,2017
1130,17,4,36.15934,2018
1131,17,4,9.4559,2019
1132,17,4,10.21237,2020
1133,17,4,17.24755,2021
1134,18,1,50746.97965999999,2001
1135,18,1,52369.48153999999,2002
1136,18,1,27808.863960000002,2003
1137,18,1,53260.09200999999,2004
1138,18,1,131759.54737,2005
1139,18,1,31193.712120000004,2006
1140,18,1,26154.211049999998,2007
1141,18,1,40511.991420000006,2008
1142,18,1,26051.76674,2009
1143,18,1,33414.64739,2010
1144,18,1,30337.628969999998,2011
1145,18,1,45840.08646,2012
1146,18,1,39369.830069999996,2013
1147,18,1,50158.022520000006,2014
1148,18,1,40586.2005,2015
1149,18,1,70912.85244999999,2016
1150,18,1,68876.216,2017
1151,18,1,69335.51063,2018
1152,18,1,68782.92632,2019
1153,18,1,72789.04735000001,2020
1154,18,1,95323.69173,2021
1155,18,2,18527.57554,2001
1156,18,2,18064.29454,2002
1157,18,2,10717.94385,2003
1158,18,2,15025.864379999997,2004
1159,18,2,41108.683419999994,2005
1160,18,2,10359.701200000001,2006
1161,18,2,10095.345530000002,2007
1162,18,2,15310.51449,2008
1163,18,2,10723.661509999998,2009
1164,18,2,10260.848859999996,2010
1165,18,2,9279.12129,2011
1166,18,2,18979.110850000005,2012
1167,18,2,13196.684379999999,2013
1168,18,2,17124.37219,2014
1169,18,2,12845.18896,2015
1170,18,2,26801.7363,2016
1171,18,2,26480.80648,2017
1172,18,2,23760.492890000005,2018
1173,18,2,23518.136479999997,2019
1174,18,2,25390.561519999996,2020
1175,18,2,33394.02461,2021
1176,18,4,121.11111000000001,2001
1177,18,4,9.60719,2002
1178,18,4,27.08168,2003
1179,18,4,22.84544,2004
1180,18,4,109.15886,2005
1181,18,4,19.59262,2006
1182,18,4,28.0651,2007
1183,18,4,13.23825,2008
1184,18,4,8.92637,2009
1185,18,4,43.49712,2010
1186,18,4,42.81629,2011
1187,18,4,39.71476,2012
1188,18,4,87.82636,2013
1189,18,4,38.12617,2014
1190,18,4,21.3325,2015
1191,18,4,74.28551999999999,2016
1192,18,4,95.31543,2017
1193,18,4,36.15934,2018
1194,18,4,9.4559,2019
1195,18,4,10.21237,2020
1196,18,4,17.24755,2021
1197,19,1,50746.97965999999,2001
1198,19,1,52369.48153999999,2002
1199,19,1,27808.863960000002,2003
1200,19,1,53260.09200999999,2004
1201,19,1,131759.54737,2005
1202,19,1,31193.712120000004,2006
1203,19,1,26154.211049999998,2007
1204,19,1,40511.991420000006,2008
1205,19,1,26051.76674,2009
1206,19,1,33414.64739,2010
1207,19,1,30337.628969999998,2011
1208,19,1,45840.08646,2012
1209,19,1,39369.830069999996,2013
1210,19,1,50158.022520000006,2014
1211,19,1,40586.2005,2015
1212,19,1,70912.85244999999,2016
1213,19,1,68876.216,2017
1214,19,1,69335.51063,2018
1215,19,1,68782.92632,2019
1216,19,1,72789.04735000001,2020
1217,19,1,95323.69173,2021
1218,19,2,18527.57554,2001
1219,19,2,18064.29454,2002
1220,19,2,10717.94385,2003
1221,19,2,15025.864379999997,2004
1222,19,2,41108.683419999994,2005
1223,19,2,10359.701200000001,2006
1224,19,2,10095.345530000002,2007
1225,19,2,15310.51449,2008
1226,19,2,10723.661509999998,2009
1227,19,2,10260.848859999996,2010
1228,19,2,9279.12129,2011
1229,19,2,18979.110850000005,2012
1230,19,2,13196.684379999999,2013
1231,19,2,17124.37219,2014
1232,19,2,12845.18896,2015
1233,19,2,26801.7363,2016
1234,19,2,26480.80648,2017
1235,19,2,23760.492890000005,2018
1236,19,2,23518.136479999997,2019
1237,19,2,25390.561519999996,2020
1238,19,2,33394.02461,2021
1239,19,4,121.11111000000001,2001
1240,19,4,9.60719,2002
1241,19,4,27.08168,2003
1242,19,4,22.84544,2004
1243,19,4,109.15886,2005
1244,19,4,19.59262,2006
1245,19,4,28.0651,2007
1246,19,4,13.23825,2008
1247,19,4,8.92637,2009
1248,19,4,43.49712,2010
1249,19,4,42.81629,2011
1250,19,4,39.71476,2012
1251,19,4,87.82636,2013
1252,19,4,38.12617,2014
1253,19,4,21.3325,2015
1254,19,4,74.28551999999999,2016
1255,19,4,95.31543,2017
1256,19,4,36.15934,2018
1257,19,4,9.4559,2019
1258,19,4,10.21237,2020
1259,19,4,17.24755,2021
1260,20,1,50746.97965999999,2001
1261,20,1,52369.48153999999,2002
1262,20,1,27808.863960000002,2003
1263,20,1,53260.09200999999,2004
1264,20,1,131759.54737,2005
1265,20,1,31193.712120000004,2006
1266,20,1,26154.211049999998,2007
1267,20,1,40511.991420000006,2008
1268,20,1,26051.76674,2009
1269,20,1,33414.64739,2010
1270,20,1,30337.628969999998,2011
1271,20,1,45840.08646,2012
1272,20,1,39369.830069999996,2013
1273,20,1,50158.022520000006,2014
1274,20,1,40586.2005,2015
1275,20,1,70912.85244999999,2016
1276,20,1,68876.216,2017
1277,20,1,69335.51063,2018
1278,20,1,68782.92632,2019
1279,20,1,72789.04735000001,2020
1280,20,1,95323.69173,2021
1281,20,2,18527.57554,2001
1282,20,2,18064.29454,2002
1283,20,2,10717.94385,2003
1284,20,2,15025.864379999997,2004
1285,20,2,41108.683419999994,2005
1286,20,2,10359.701200000001,2006
1287,20,2,10095.345530000002,2007
1288,20,2,15310.51449,2008
1289,20,2,10723.661509999998,2009
1290,20,2,10260.848859999996,2010
1291,20,2,9279.12129,2011
1292,20,2,18979.110850000005,2012
1293,20,2,13196.684379999999,2013
1294,20,2,17124.37219,2014
1295,20,2,12845.18896,2015
1296,20,2,26801.7363,2016
1297,20,2,26480.80648,2017
1298,20,2,23760.492890000005,2018
1299,20,2,23518.136479999997,2019
1300,20,2,25390.561519999996,2020
1301,20,2,33394.02461,2021
1302,20,4,121.11111000000001,2001
1303,20,4,9.60719,2002
1304,20,4,27.08168,2003
1305,20,4,22.84544,2004
1306,20,4,109.15886,2005
1307,20,4,19.59262,2006
1308,20,4,28.0651,2007
1309,20,4,13.23825,2008
1310,20,4,8.92637,2009
1311,20,4,43.49712,2010
1312,20,4,42.81629,2011
1313,20,4,39.71476,2012
1314,20,4,87.82636,2013
1315,20,4,38.12617,2014
1316,20,4,21.3325,2015
1317,20,4,74.28551999999999,2016
1318,20,4,95.31543,2017
1319,20,4,36.15934,2018
1320,20,4,9.4559,2019
1321,20,4,10.21237,2020
1322,20,4,17.24755,2021
1323,21,1,110.02423999999999,2001
1324,21,1,19.7421,2002
1325,21,1,50.49421,2003
1326,21,1,18.29941,2004
1327,21,1,42.74923,2005
1328,21,1,67.88245,2006
1329,21,1,176.38806,2007
1330,21,1,234.47539,2008
1331,21,1,74.18473,2009
1332,21,1,76.99418,2010
1333,21,1,160.82217,2011
1334,21,1,62.11168,2012
1335,21,1,23.462720000000004,2013
1336,21,1,32.57447,2014
1337,21,1,21.260730000000002,2015
1338,21,1,52.164699999999996,2016
1339,21,1,17.919749999999997,2017
1340,21,1,30.52433,2018
1341,21,1,167.35225,2019
1342,21,1,268.56847999999997,2020
1343,21,1,42.14178,2021
1344,21,2,8907.931190000001,2001
1345,21,2,5412.58731,2002
1346,21,2,9323.000979999999,2003
1347,21,2,2044.41846,2004
1348,21,2,6795.02156,2005
1349,21,2,9689.816730000002,2006
1350,21,2,4697.96619,2007
1351,21,2,6866.03528,2008
1352,21,2,4360.66531,2009
1353,21,2,8308.9927,2010
1354,21,2,3341.8425500000003,2011
1355,21,2,7958.20623,2012
1356,21,2,4260.54665,2013
1357,21,2,3960.04709,2014
1358,21,2,1036.0442699999999,2015
1359,21,2,2339.56847,2016
1360,21,2,4635.00167,2017
1361,21,2,3295.54601,2018
1362,21,2,2205.70921,2019
1363,21,2,2847.23101,2020
1364,21,2,3002.9275500000003,2021
1365,21,3,58.466989999999996,2001
1366,21,3,40.01571,2002
1367,21,3,76.23488,2003
1368,21,3,23.84238,2004
1369,21,3,91.57297,2005
1370,21,3,85.11882,2006
1371,21,3,110.02423999999999,2007
1372,21,3,58.54291,2008
1373,21,3,45.103100000000005,2009
1374,21,3,130.07005999999998,2010
1375,21,3,9.491389999999999,2011
1376,21,3,26.803689999999996,2012
1377,21,3,61.656090000000006,2013
1378,21,3,87.24489,2014
1379,21,3,3.4168999999999996,2015
1380,21,3,13.287949999999999,2016
1381,21,3,16.85672,2017
1382,21,3,30.524320000000003,2018
1383,21,3,9.33952,2019
1384,21,3,118.52853,2020
1385,21,3,61.04864,2021
1386,21,5,27.03149,2001
1387,21,5,19.81803,2002
1388,21,5,26.87963,2003
1389,21,5,59.37816,2005
1390,21,5,29.91687,2006
1391,21,5,13.06016,2007
1392,21,5,18.375339999999998,2008
1393,21,5,61.200509999999994,2009
1394,21,5,40.09165,2010
1395,21,5,22.32376,2011
1396,21,5,86.71337,2012
1397,21,5,55.961259999999996,2013
1398,21,5,29.765009999999997,2014
1399,21,5,8.95988,2015
1400,21,5,13.439810000000001,2016
1401,21,5,17.767889999999998,2017
1402,21,5,3.7206300000000003,2018
1403,21,5,12.75643,2019
1404,21,5,14.35099,2020
1405,21,5,13.363879999999998,2021
1406,22,1,110.02423999999999,2001
1407,22,1,19.7421,2002
1408,22,1,50.49421,2003
1409,22,1,18.29941,2004
1410,22,1,42.74923,2005
1411,22,1,67.88245,2006
1412,22,1,176.38806,2007
1413,22,1,234.47539,2008
1414,22,1,74.18473,2009
1415,22,1,76.99418,2010
1416,22,1,160.82217,2011
1417,22,1,62.11168,2012
1418,22,1,23.462720000000004,2013
1419,22,1,32.57447,2014
1420,22,1,21.260730000000002,2015
1421,22,1,52.164699999999996,2016
1422,22,1,17.919749999999997,2017
1423,22,1,30.52433,2018
1424,22,1,167.35225,2019
1425,22,1,268.56847999999997,2020
1426,22,1,42.14178,2021
1427,22,2,8907.931190000001,2001
1428,22,2,5412.58731,2002
1429,22,2,9323.000979999999,2003
1430,22,2,2044.41846,2004
1431,22,2,6795.02156,2005
1432,22,2,9689.816730000002,2006
1433,22,2,4697.96619,2007
1434,22,2,6866.03528,2008
1435,22,2,4360.66531,2009
1436,22,2,8308.9927,2010
1437,22,2,3341.8425500000003,2011
1438,22,2,7958.20623,2012
1439,22,2,4260.54665,2013
1440,22,2,3960.04709,2014
1441,22,2,1036.0442699999999,2015
1442,22,2,2339.56847,2016
1443,22,2,4635.00167,2017
1444,22,2,3295.54601,2018
1445,22,2,2205.70921,2019
1446,22,2,2847.23101,2020
1447,22,2,3002.9275500000003,2021
1448,22,3,58.466989999999996,2001
1449,22,3,40.01571,2002
1450,22,3,76.23488,2003
1451,22,3,23.84238,2004
1452,22,3,91.57297,2005
1453,22,3,85.11882,2006
1454,22,3,110.02423999999999,2007
1455,22,3,58.54291,2008
1456,22,3,45.103100000000005,2009
1457,22,3,130.07005999999998,2010
1458,22,3,9.491389999999999,2011
1459,22,3,26.803689999999996,2012
1460,22,3,61.656090000000006,2013
1461,22,3,87.24489,2014
1462,22,3,3.4168999999999996,2015
1463,22,3,13.287949999999999,2016
1464,22,3,16.85672,2017
1465,22,3,30.524320000000003,2018
1466,22,3,9.33952,2019
1467,22,3,118.52853,2020
1468,22,3,61.04864,2021
1469,22,5,27.03149,2001
1470,22,5,19.81803,2002
1471,22,5,26.87963,2003
1472,22,5,59.37816,2005
1473,22,5,29.91687,2006
1474,22,5,13.06016,2007
1475,22,5,18.375339999999998,2008
1476,22,5,61.200509999999994,2009
1477,22,5,40.09165,2010
1478,22,5,22.32376,2011
1479,22,5,86.71337,2012
1480,22,5,55.961259999999996,2013
1481,22,5,29.765009999999997,2014
1482,22,5,8.95988,2015
1483,22,5,13.439810000000001,2016
1484,22,5,17.767889999999998,2017
1485,22,5,3.7206300000000003,2018
1486,22,5,12.75643,2019
1487,22,5,14.35099,2020
1488,22,5,13.363879999999998,2021
1489,23,1,110.02423999999999,2001
1490,23,1,19.7421,2002
1491,23,1,50.49421,2003
1492,23,1,18.29941,2004
1493,23,1,42.74923,2005
1494,23,1,67.88245,2006
1495,23,1,176.38806,2007
1496,23,1,234.47539,2008
1497,23,1,74.18473,2009
1498,23,1,76.99418,2010
1499,23,1,160.82217,2011
1500,23,1,62.11168,2012
1501,23,1,23.462720000000004,2013
1502,23,1,32.57447,2014
1503,23,1,21.260730000000002,2015
1504,23,1,52.164699999999996,2016
1505,23,1,17.919749999999997,2017
1506,23,1,30.52433,2018
1507,23,1,167.35225,2019
1508,23,1,268.56847999999997,2020
1509,23,1,42.14178,2021
1510,23,2,8907.931190000001,2001
1511,23,2,5412.58731,2002
1512,23,2,9323.000979999999,2003
1513,23,2,2044.41846,2004
1514,23,2,6795.02156,2005
1515,23,2,9689.816730000002,2006
1516,23,2,4697.96619,2007
1517,23,2,6866.03528,2008
1518,23,2,4360.66531,2009
1519,23,2,8308.9927,2010
1520,23,2,3341.8425500000003,2011
1521,23,2,7958.20623,2012
1522,23,2,4260.54665,2013
1523,23,2,3960.04709,2014
1524,23,2,1036.0442699999999,2015
1525,23,2,2339.56847,2016
1526,23,2,4635.00167,2017
1527,23,2,3295.54601,2018
1528,23,2,2205.70921,2019
1529,23,2,2847.23101,2020
1530,23,2,3002.9275500000003,2021
1531,23,3,58.466989999999996,2001
1532,23,3,40.01571,2002
1533,23,3,76.23488,2003
1534,23,3,23.84238,2004
1535,23,3,91.57297,2005
1536,23,3,85.11882,2006
1537,23,3,110.02423999999999,2007
1538,23,3,58.54291,2008
1539,23,3,45.103100000000005,2009
1540,23,3,130.07005999999998,2010
1541,23,3,9.491389999999999,2011
1542,23,3,26.803689999999996,2012
1543,23,3,61.656090000000006,2013
1544,23,3,87.24489,2014
1545,23,3,3.4168999999999996,2015
1546,23,3,13.287949999999999,2016
1547,23,3,16.85672,2017
1548,23,3,30.524320000000003,2018
1549,23,3,9.33952,2019
1550,23,3,118.52853,2020
1551,23,3,61.04864,2021
1552,23,5,27.03149,2001
1553,23,5,19.81803,2002
1554,23,5,26.87963,2003
1555,23,5,59.37816,2005
1556,23,5,29.91687,2006
1557,23,5,13.06016,2007
1558,23,5,18.375339999999998,2008
1559,23,5,61.200509999999994,2009
1560,23,5,40.09165,2010
1561,23,5,22.32376,2011
1562,23,5,86.71337,2012
1563,23,5,55.961259999999996,2013
1564,23,5,29.765009999999997,2014
1565,23,5,8.95988,2015
1566,23,5,13.439810000000001,2016
1567,23,5,17.767889999999998,2017
1568,23,5,3.7206300000000003,2018
1569,23,5,12.75643,2019
1570,23,5,14.35099,2020
1571,23,5,13.363879999999998,2021
1572,24,1,110.02423999999999,2001
1573,24,1,19.7421,2002
1574,24,1,50.49421,2003
1575,24,1,18.29941,2004
1576,24,1,42.74923,2005
1577,24,1,67.88245,2006
1578,24,1,176.38806,2007
1579,24,1,234.47539,2008
1580,24,1,74.18473,2009
1581,24,1,76.99418,2010
1582,24,1,160.82217,2011
1583,24,1,62.11168,2012
1584,24,1,23.462720000000004,2013
1585,24,1,32.57447,2014
1586,24,1,21.260730000000002,2015
1587,24,1,52.164699999999996,2016
1588,24,1,17.919749999999997,2017
1589,24,1,30.52433,2018
1590,24,1,167.35225,2019
1591,24,1,268.56847999999997,2020
1592,24,1,42.14178,2021
1593,24,2,8907.931190000001,2001
1594,24,2,5412.58731,2002
1595,24,2,9323.000979999999,2003
1596,24,2,2044.41846,2004
1597,24,2,6795.02156,2005
1598,24,2,9689.816730000002,2006
1599,24,2,4697.96619,2007
1600,24,2,6866.03528,2008
1601,24,2,4360.66531,2009
1602,24,2,8308.9927,2010
1603,24,2,3341.8425500000003,2011
1604,24,2,7958.20623,2012
1605,24,2,4260.54665,2013
1606,24,2,3960.04709,2014
1607,24,2,1036.0442699999999,2015
1608,24,2,2339.56847,2016
1609,24,2,4635.00167,2017
1610,24,2,3295.54601,2018
1611,24,2,2205.70921,2019
1612,24,2,2847.23101,2020
1613,24,2,3002.9275500000003,2021
1614,24,3,58.466989999999996,2001
1615,24,3,40.01571,2002
1616,24,3,76.23488,2003
1617,24,3,23.84238,2004
1618,24,3,91.57297,2005
1619,24,3,85.11882,2006
1620,24,3,110.02423999999999,2007
1621,24,3,58.54291,2008
1622,24,3,45.103100000000005,2009
1623,24,3,130.07005999999998,2010
1624,24,3,9.491389999999999,2011
1625,24,3,26.803689999999996,2012
1626,24,3,61.656090000000006,2013
1627,24,3,87.24489,2014
1628,24,3,3.4168999999999996,2015
1629,24,3,13.287949999999999,2016
1630,24,3,16.85672,2017
1631,24,3,30.524320000000003,2018
1632,24,3,9.33952,2019
1633,24,3,118.52853,2020
1634,24,3,61.04864,2021
1635,24,5,27.03149,2001
1636,24,5,19.81803,2002
1637,24,5,26.87963,2003
1638,24,5,59.37816,2005
1639,24,5,29.91687,2006
1640,24,5,13.06016,2007
1641,24,5,18.375339999999998,2008
1642,24,5,61.200509999999994,2009
1643,24,5,40.09165,2010
1644,24,5,22.32376,2011
1645,24,5,86.71337,2012
1646,24,5,55.961259999999996,2013
1647,24,5,29.765009999999997,2014
1648,24,5,8.95988,2015
1649,24,5,13.439810000000001,2016
1650,24,5,17.767889999999998,2017
1651,24,5,3.7206300000000003,2018
1652,24,5,12.75643,2019
1653,24,5,14.35099,2020
1654,24,5,13.363879999999998,2021
1655,25,1,110.02423999999999,2001
1656,25,1,19.7421,2002
1657,25,1,50.49421,2003
1658,25,1,18.29941,2004
1659,25,1,42.74923,2005
1660,25,1,67.88245,2006
1661,25,1,176.38806,2007
1662,25,1,234.47539,2008
1663,25,1,74.18473,2009
1664,25,1,76.99418,2010
1665,25,1,160.82217,2011
1666,25,1,62.11168,2012
1667,25,1,23.462720000000004,2013
1668,25,1,32.57447,2014
1669,25,1,21.260730000000002,2015
1670,25,1,52.164699999999996,2016
1671,25,1,17.919749999999997,2017
1672,25,1,30.52433,2018
1673,25,1,167.35225,2019
1674,25,1,268.56847999999997,2020
1675,25,1,42.14178,2021
1676,25,2,8907.931190000001,2001
1677,25,2,5412.58731,2002
1678,25,2,9323.000979999999,2003
1679,25,2,2044.41846,2004
1680,25,2,6795.02156,2005
1681,25,2,9689.816730000002,2006
1682,25,2,4697.96619,2007
1683,25,2,6866.03528,2008
1684,25,2,4360.66531,2009
1685,25,2,8308.9927,2010
1686,25,2,3341.8425500000003,2011
1687,25,2,7958.20623,2012
1688,25,2,4260.54665,2013
1689,25,2,3960.04709,2014
1690,25,2,1036.0442699999999,2015
1691,25,2,2339.56847,2016
1692,25,2,4635.00167,2017
1693,25,2,3295.54601,2018
1694,25,2,2205.70921,2019
1695,25,2,2847.23101,2020
1696,25,2,3002.9275500000003,2021
1697,25,3,58.466989999999996,2001
1698,25,3,40.01571,2002
1699,25,3,76.23488,2003
1700,25,3,23.84238,2004
1701,25,3,91.57297,2005
1702,25,3,85.11882,2006
1703,25,3,110.02423999999999,2007
1704,25,3,58.54291,2008
1705,25,3,45.103100000000005,2009
1706,25,3,130.07005999999998,2010
1707,25,3,9.491389999999999,2011
1708,25,3,26.803689999999996,2012
1709,25,3,61.656090000000006,2013
1710,25,3,87.24489,2014
1711,25,3,3.4168999999999996,2015
1712,25,3,13.287949999999999,2016
1713,25,3,16.85672,2017
1714,25,3,30.524320000000003,2018
1715,25,3,9.33952,2019
1716,25,3,118.52853,2020
1717,25,3,61.04864,2021
1718,25,5,27.03149,2001
1719,25,5,19.81803,2002
1720,25,5,26.87963,2003
1721,25,5,59.37816,2005
1722,25,5,29.91687,2006
1723,25,5,13.06016,2007
1724,25,5,18.375339999999998,2008
1725,25,5,61.200509999999994,2009
1726,25,5,40.09165,2010
1727,25,5,22.32376,2011
1728,25,5,86.71337,2012
1729,25,5,55.961259999999996,2013
1730,25,5,29.765009999999997,2014
1731,25,5,8.95988,2015
1732,25,5,13.439810000000001,2016
1733,25,5,17.767889999999998,2017
1734,25,5,3.7206300000000003,2018
1735,25,5,12.75643,2019
1736,25,5,14.35099,2020
1737,25,5,13.363879999999998,2021
1738,26,1,110.02423999999999,2001
1739,26,1,19.7421,2002
1740,26,1,50.49421,2003
1741,26,1,18.29941,2004
1742,26,1,42.74923,2005
1743,26,1,67.88245,2006
1744,26,1,176.38806,2007
1745,26,1,234.47539,2008
1746,26,1,74.18473,2009
1747,26,1,76.99418,2010
1748,26,1,160.82217,2011
1749,26,1,62.11168,2012
1750,26,1,23.462720000000004,2013
1751,26,1,32.57447,2014
1752,26,1,21.260730000000002,2015
1753,26,1,52.164699999999996,2016
1754,26,1,17.919749999999997,2017
1755,26,1,30.52433,2018
1756,26,1,167.35225,2019
1757,26,1,268.56847999999997,2020
1758,26,1,42.14178,2021
